# Time-averaged data for fix at2
# TimeStep f_mysf1[3] f_mysf2[3]
2802400 3.31764 -6.07473
2802500 0.991332 0.365494
2802600 3.614 -5.69648
2802700 1.34203 0.884414
2802800 2.88705 -9.20857
2802900 3.76493 -2.26513
2803000 2.89187 -2.13898
2803100 1.56226 -3.13105
2803200 5.16585 -2.54942
2803300 2.61991 -0.599905
2803400 4.0242 -3.20668
2803500 -2.70435 -3.15204
2803600 5.39059 -0.102568
2803700 1.09774 -4.70724
2803800 3.88685 -1.43226
2803900 1.95406 -4.06598
2804000 4.19817 -5.06415
2804100 3.66883 -1.83974
2804200 -0.982206 -1.33212
2804300 3.10597 -1.45972
2804400 4.11588 -2.39742
2804500 4.74588 -1.73977
2804600 2.28245 -5.63071
2804700 2.99182 -3.09603
2804800 0.700432 -3.04985
2804900 1.71517 -2.76423
2805000 3.39953 -5.4337
2805100 2.82573 -1.55369
2805200 5.52449 -1.83048
2805300 3.60697 -3.23797
2805400 1.48747 -2.02022
2805500 4.67221 -0.900539
2805600 2.77921 -6.55167
2805700 1.10059 1.01098
2805800 3.98309 -5.31727
2805900 1.6585 -3.70177
2806000 2.12039 -0.762049
2806100 3.96854 -3.05242
2806200 2.92483 -4.78651
2806300 1.58973 1.84477
2806400 2.11712 -4.51218
2806500 1.14604 -3.09257
2806600 5.06409 -0.768336
2806700 2.01897 -4.7683
2806800 1.91759 -3.41043
2806900 4.28113 -1.29478
2807000 -0.546945 -5.10749
2807100 1.87476 -1.12835
2807200 3.32952 -0.341025
2807300 5.29792 -4.78263
2807400 5.61331 -4.18263
2807500 5.39177 -0.707435
2807600 -0.205611 -4.49557
2807700 2.06147 -3.01501
2807800 0.17612 -3.25992
2807900 2.6789 -2.07993
2808000 3.7041 -3.53446
2808100 4.30607 -4.38618
2808200 2.53316 -0.166162
2808300 2.51237 -3.11134
2808400 4.37464 -1.18839
2808500 1.92195 -4.86824
2808600 1.56035 -2.30841
2808700 -0.568463 -1.08481
2808800 5.0352 -3.72319
2808900 6.63768 -5.98702
2809000 0.653904 -5.37412
2809100 2.96312 1.93813
2809200 5.76896 -4.41421
2809300 0.564211 -2.34363
2809400 2.05833 -1.81191
2809500 2.55131 -2.3458
2809600 3.82698 -2.4097
2809700 2.78362 -4.75194
2809800 4.87725 -2.74372
2809900 2.28433 -2.37073
2810000 -0.0427184 -0.33696
2810100 1.59687 -6.20358
2810200 5.52943 -0.0884233
2810300 -0.693467 -2.79337
2810400 4.64724 -4.88032
2810500 4.44074 -1.84395
2810600 4.63744 -4.60031
2810700 3.77027 -1.59387
2810800 -2.05837 -3.57663
2810900 2.30386 0.506536
2811000 3.41499 -7.01982
2811100 4.1651 -0.548958
2811200 5.06459 -2.57484
2811300 3.80547 -3.41148
2811400 0.0442778 -2.61816
2811500 3.67685 -4.33384
2811600 1.67723 -2.26193
2811700 2.93782 -2.63966
2811800 2.07858 -3.28682
2811900 3.80426 -1.61426
2812000 0.97102 -4.72015
2812100 4.17218 -2.6277
2812200 3.85137 1.76414
2812300 1.95765 -5.78828
2812400 1.52457 0.321383
2812500 1.87883 -4.70152
2812600 4.43017 -7.13318
2812700 5.11128 0.684491
2812800 0.417631 -2.27572
2812900 5.66455 -6.24055
2813000 0.230995 -0.551677
2813100 3.00364 -4.81676
2813200 1.5818 -3.22838
2813300 4.03743 -0.620438
2813400 4.77306 -4.73962
2813500 4.63522 0.0805292
2813600 2.38809 -4.06107
2813700 1.60218 -2.47425
2813800 2.73507 -4.93031
2813900 3.36933 -0.995115
2814000 1.29931 -5.56696
2814100 4.55061 -3.05868
2814200 5.62459 0.136504
2814300 2.97627 -4.68205
2814400 0.121137 -3.88477
2814500 4.81771 -3.15837
2814600 2.03735 -1.92055
2814700 0.00905977 -2.84568
2814800 1.35863 -0.734344
2814900 4.01019 -5.07107
2815000 3.27691 -3.31287
2815100 4.53336 -1.48034
2815200 3.37912 -2.41686
2815300 2.32891 -4.29411
2815400 3.08479 -1.46118
2815500 2.22685 -3.19104
2815600 3.43793 -6.18794
2815700 0.71772 0.450271
2815800 3.73815 -7.49366
2815900 1.42349 1.46298
2816000 6.46229 -3.61017
2816100 3.76378 -3.03738
2816200 2.88206 -1.93563
2816300 4.1872 -3.08366
2816400 0.514328 -3.4234
2816500 5.36994 -5.33134
2816600 -1.63764 -1.20152
2816700 3.33226 -5.48771
2816800 4.91573 -0.960878
2816900 4.68203 -3.69948
2817000 3.91571 -1.53585
2817100 0.0145277 -4.57248
2817200 2.33738 -3.04964
2817300 2.96289 -3.07717
2817400 4.95532 -1.56368
2817500 0.795161 -1.22629
2817600 2.7715 -5.28472
2817700 5.68913 2.08556
2817800 3.99449 -6.94824
2817900 2.46199 -1.30715
2818000 2.20434 -5.29213
2818100 2.14307 -2.93782
2818200 0.403214 -5.22797
2818300 1.08729 -0.7249
2818400 8.03628 -4.44005
2818500 2.44923 -0.434774
2818600 1.74389 -1.47156
2818700 3.71032 -0.664168
2818800 5.42272 -6.46636
2818900 -1.16959 -2.02011
2819000 -2.54423 -5.70973
2819100 5.23346 -2.20115
2819200 5.09002 -2.22805
2819300 8.76089 -4.28605
2819400 3.60036 -1.46371
2819500 3.43886 -1.97122
2819600 0.22369 -5.98777
2819700 1.76301 -1.96605
2819800 0.543071 -3.9584
2819900 4.13982 -4.43925
2820000 2.24893 -0.124286
2820100 1.37857 -1.72835
2820200 4.33044 -1.86985
2820300 5.42212 -2.77583
2820400 5.26625 -2.54908
2820500 1.65379 -6.91263
2820600 2.27646 -1.92061
2820700 0.03999 -5.8057
2820800 4.67314 -4.10884
2820900 3.70913 -1.35006
2821000 2.43016 -1.04002
2821100 3.7637 -3.1007
2821200 3.64494 -2.42328
2821300 3.83058 -2.50111
2821400 5.15595 -3.46395
2821500 2.70605 -4.69498
2821600 -1.87061 -1.65454
2821700 0.440643 -4.24532
2821800 3.94012 -5.85896
2821900 5.8156 -0.997435
2822000 5.42468 -2.9649
2822100 5.58055 -3.06941
2822200 3.19658 -1.32311
2822300 -1.20396 -5.55099
2822400 2.51631 0.304792
2822500 4.11069 -6.8476
2822600 3.05132 -1.59744
2822700 2.50316 -1.52148
2822800 4.57944 -2.78198
2822900 1.1675 -2.17173
2823000 1.459 -6.80912
2823100 4.87582 -0.624601
2823200 2.06418 -2.96964
2823300 3.85814 -2.35147
2823400 2.61238 -3.11131
2823500 1.51092 -3.78092
2823600 1.4623 -5.06616
2823700 6.63796 -1.91344
2823800 1.31454 -2.09353
2823900 3.25454 -2.50079
2824000 3.30386 -1.7782
2824100 4.29215 -5.06282
2824200 5.02774 -3.51954
2824300 2.0074 -4.40924
2824400 4.07439 -0.512445
2824500 -0.56603 -5.76317
2824600 2.22827 -2.882
2824700 5.03732 -1.4061
2824800 5.45826 -3.62761
2824900 3.83078 -5.50066
2825000 1.97085 -0.0319997
2825100 1.28625 -3.7151
2825200 4.04752 -3.69612
2825300 2.95086 -1.96285
2825400 3.61076 -4.10653
2825500 3.70142 -5.77475
2825600 5.03785 -0.414022
2825700 2.03348 -5.35665
2825800 -1.03632 -1.6474
2825900 2.60886 -3.27775
2826000 5.71064 -2.07054
2826100 3.52952 -3.34208
2826200 5.73457 -1.26141
2826300 4.41067 -4.4126
2826400 2.09392 -3.37671
2826500 1.30752 -2.4659
2826600 1.2778 -5.67527
2826700 2.78436 -3.52044
2826800 2.5725 -4.59313
2826900 3.52057 -1.9337
2827000 3.96311 1.39551
2827100 3.25747 -5.70433
2827200 3.997 0.246421
2827300 3.50853 -5.09423
2827400 3.69508 -3.70617
2827500 0.218337 -3.42296
2827600 -0.98672 -2.75135
2827700 6.67004 -5.50952
2827800 4.86072 -0.0456092
2827900 5.2785 -3.57723
2828000 2.27529 -5.07302
2828100 3.33494 -0.918341
2828200 1.74987 -3.36385
2828300 3.45458 -3.51836
2828400 1.97513 -1.7817
2828500 1.67357 -5.72392
2828600 4.04073 -1.89225
2828700 2.62355 -2.28278
2828800 4.54448 -1.32167
2828900 2.02962 -1.09725
2829000 3.08582 -5.0944
2829100 5.14412 -4.92987
2829200 4.63591 -2.8873
2829300 -0.326342 -3.83013
2829400 2.98141 -4.20966
2829500 1.68104 -1.40447
2829600 2.87784 -3.07603
2829700 5.74464 -3.28707
2829800 5.18198 -1.83599
2829900 2.4173 -2.98211
2830000 1.63016 -4.19118
2830100 0.294837 -2.75126
2830200 3.94493 -5.7011
2830300 0.794393 -0.986175
2830400 3.83808 -2.02384
2830500 5.30578 -3.83564
2830600 6.49719 -1.09704
2830700 3.3763 -2.59959
2830800 1.22582 -6.46591
2830900 1.98372 -1.60352
2831000 1.4755 -6.3948
2831100 2.05665 -2.74993
2831200 3.55527 -0.978293
2831300 6.19912 -1.16913
2831400 -0.247641 -4.97649
2831500 4.93294 -1.90622
2831600 3.95672 -1.23592
2831700 4.5811 -5.69357
2831800 -0.191255 -1.44157
2831900 2.62396 -4.96113
2832000 2.6018 -3.46589
2832100 2.35013 -4.23865
2832200 3.83249 -3.04794
2832300 3.88648 -1.0276
2832400 7.59048 -2.67801
2832500 5.81272 -2.70807
2832600 1.49903 -6.43852
2832700 -0.74411 -1.04875
2832800 0.926153 -5.65205
2832900 0.382105 -1.66519
2833000 4.50402 -3.51087
2833100 6.25937 -2.67861
2833200 7.69437 -2.79909
2833300 5.82154 -1.86314
2833400 -0.141756 -2.88781
2833500 -0.52273 -3.59457
2833600 0.973507 -2.74253
2833700 3.30769 -5.30553
2833800 3.20249 -4.15626
2833900 5.53968 -4.09161
2834000 5.53727 -1.66778
2834100 3.81558 -3.82383
2834200 1.14018 -2.12902
2834300 3.47341 0.287109
2834400 2.51396 -5.33758
2834500 3.94368 -3.7051
2834600 0.955838 -4.5621
2834700 2.87196 -3.4288
2834800 2.12503 -2.17851
2834900 5.04892 -2.46103
2835000 5.62935 -3.31676
2835100 2.8841 -2.26728
2835200 0.780426 -2.52749
2835300 1.79765 -5.67776
2835400 1.93017 -2.62051
2835500 5.94805 -3.85806
2835600 7.26179 -4.39286
2835700 1.82422 1.57353
2835800 2.00057 -5.11331
2835900 2.56321 -3.24711
2836000 -0.929073 -4.9376
2836100 5.18255 -2.32576
2836200 5.50813 -3.0796
2836300 4.67153 -4.6444
2836400 1.59199 -1.44392
2836500 2.90736 -3.18522
2836600 4.28007 -1.11723
2836700 3.02539 -5.32508
2836800 4.20446 -3.81621
2836900 2.77881 -3.22921
2837000 -1.30013 -3.64309
2837100 5.59691 -3.18912
2837200 3.07574 0.152939
2837300 4.03064 -8.02897
2837400 7.23681 0.483007
2837500 0.0275511 -4.79826
2837600 3.02737 -4.35898
2837700 0.292722 -0.980858
2837800 7.27866 -4.64492
2837900 -0.143189 -6.29966
2838000 2.30724 -0.298457
2838100 4.92933 -3.04392
2838200 5.64412 -2.21853
2838300 2.74617 -2.99059
2838400 3.37441 -3.66953
2838500 4.80685 -4.00903
2838600 3.06026 -4.04469
2838700 3.28008 -4.31067
2838800 0.526957 -5.35717
2838900 2.52034 0.162533
2839000 1.51868 -4.54516
2839100 8.22182 -3.44537
2839200 4.29186 -0.52023
2839300 3.91351 -5.50632
2839400 1.19729 -2.15405
2839500 -1.30453 -3.14363
2839600 5.95395 -2.43673
2839700 3.35779 -4.12228
2839800 5.4931 -2.34149
2839900 3.32151 -4.43664
2840000 1.31295 -4.11109
2840100 0.738769 -3.27155
2840200 3.87125 -4.74438
2840300 6.19745 -1.68154
2840400 4.52533 -3.45633
2840500 1.99126 -4.22182
2840600 4.55737 -0.505073
2840700 1.75217 -2.56761
2840800 4.51344 -6.26779
2840900 2.6521 -3.93051
2841000 2.78405 -3.36037
2841100 2.71705 -3.3221
2841200 3.20772 -1.58171
2841300 6.04335 -4.41471
2841400 2.92354 -2.10416
2841500 4.95025 -5.77362
2841600 4.71865 0.608872
2841700 1.84553 -6.33975
2841800 -2.10373 -4.83776
2841900 3.03417 -1.65706
2842000 3.09715 -3.34376
2842100 6.2347 -4.56596
2842200 4.11377 1.84776
2842300 1.75761 -5.61548
2842400 4.08733 -1.11978
2842500 3.67369 -4.17878
2842600 4.75668 -6.97095
2842700 3.66211 -3.90428
2842800 1.02778 -1.74707
2842900 -1.43665 -4.0291
2843000 6.0917 -0.789002
2843100 3.51754 -4.33736
2843200 7.75537 -1.67377
2843300 2.39023 -3.02777
2843400 3.63355 -3.60371
2843500 1.16578 -4.04444
2843600 -1.46412 -3.39815
2843700 3.33992 -4.01791
2843800 7.17087 -2.63644
2843900 5.33476 -5.56829
2844000 2.64439 -3.3476
2844100 5.09954 -0.976887
2844200 3.72847 -3.90925
2844300 0.715835 -3.44014
2844400 2.52672 -2.86688
2844500 4.3106 -3.99412
2844600 2.1248 -4.11515
2844700 2.81753 -1.23175
2844800 5.9006 -3.18716
2844900 2.78227 -6.35129
2845000 4.02395 1.19982
2845100 2.61644 -6.90894
2845200 -0.0236445 -3.25128
2845300 6.1365 -2.8344
2845400 4.43645 -3.26621
2845500 1.81062 -3.36321
2845600 4.83073 -3.75319
2845700 3.85706 -2.63165
2845800 3.26287 -6.42138
2845900 1.87846 0.102928
2846000 3.60942 -1.86741
2846100 2.02536 -5.30539
2846200 4.66958 -3.21105
2846300 5.54889 -2.41648
2846400 1.75428 -6.92127
2846500 4.21401 -1.4098
2846600 2.3026 -3.12594
2846700 4.74909 -3.69091
2846800 1.83224 -2.90323
2846900 5.57079 -4.76847
2847000 2.0702 -2.4124
2847100 0.386303 -4.53833
2847200 2.3434 -2.74478
2847300 5.6726 -3.65995
2847400 4.37776 -4.31729
2847500 5.42487 -2.42239
2847600 0.641034 -0.485263
2847700 2.76032 -6.29015
2847800 5.45025 -0.477473
2847900 -1.27837 -5.34263
2848000 5.67771 -3.26911
2848100 3.8768 -5.54713
2848200 6.61305 -1.95547
2848300 2.93484 -3.36826
2848400 2.02619 -0.594479
2848500 5.38753 -4.34703
2848600 1.67698 -4.55129
2848700 1.85375 -1.49896
2848800 2.94858 -5.87344
2848900 3.22009 -5.1633
2849000 5.93768 -0.866405
2849100 -1.33414 -4.61109
2849200 7.1962 -2.94621
2849300 1.26988 -1.21179
2849400 9.94462 -6.35841
2849500 3.20261 -2.20185
2849600 -0.269423 -4.11479
2849700 3.57577 -4.23577
2849800 2.07605 -2.8237
2849900 4.74667 -3.31143
2850000 2.78776 -3.51348
2850100 6.3973 -3.59304
2850200 2.7119 -3.34477
2850300 3.01831 -3.76979
2850400 2.14135 -0.126261
2850500 0.165425 -8.60706
2850600 4.74563 -1.89438
2850700 5.04747 -2.86733
2850800 2.32609 -1.46313
2850900 4.46539 -2.68124
2851000 2.64967 -4.42261
2851100 5.24278 -3.80776
2851200 0.0312471 -4.21288
2851300 2.83959 -4.48218
2851400 6.23242 -1.59913
2851500 5.10525 -4.91185
2851600 3.47493 -1.43915
2851700 3.8874 -4.12529
2851800 3.91207 -3.92495
2851900 0.420736 -2.60591
2852000 2.06871 -3.40845
2852100 4.23011 -7.53856
2852200 4.93144 -0.901251
2852300 3.30683 -6.46897
2852400 5.28505 0.129928
2852500 2.32619 -3.85325
2852600 1.82184 -3.21726
2852700 2.91808 -2.73761
2852800 5.88226 -2.53297
2852900 5.54054 -5.68987
2853000 2.1987 -2.70032
2853100 -0.037586 -5.58368
2853200 3.01971 -1.10567
2853300 4.57382 -3.7035
2853400 7.38426 -4.67345
2853500 4.53904 -0.21274
2853600 1.94807 -3.71394
2853700 0.703819 -5.08346
2853800 2.942 -4.20027
2853900 1.95095 -4.86314
2854000 4.30266 -1.65404
2854100 1.49117 -3.5791
2854200 7.76556 -3.63744
2854300 5.93468 -4.97861
2854400 3.29581 -1.08905
2854500 0.68975 -4.41505
2854600 3.04715 -2.93064
2854700 5.46234 -4.37664
2854800 1.95968 -0.706124
2854900 1.82947 -5.94166
2855000 4.13646 -2.94891
2855100 7.55797 -5.64502
2855200 1.31318 -0.535044
2855300 4.3051 -5.53777
2855400 1.28551 -1.1805
2855500 2.99183 -4.83857
2855600 3.86055 -4.57606
2855700 2.87718 -3.6131
2855800 4.83086 -2.50916
2855900 2.54482 -3.66897
2856000 2.47993 -0.364764
2856100 5.26955 -4.88841
2856200 4.53142 -4.71807
2856300 3.1845 -4.07865
2856400 3.73401 -4.43554
2856500 0.296861 -3.88308
2856600 4.82933 -2.44851
2856700 4.71008 -3.01799
2856800 4.24129 -3.00671
2856900 6.1164 -2.81469
2857000 1.88918 -3.59828
2857100 2.16398 -5.23319
2857200 3.53522 -4.0668
2857300 2.72263 -4.73084
2857400 4.26601 -2.43912
2857500 1.60226 -1.77257
2857600 4.38213 -5.24042
2857700 3.66679 -2.33512
2857800 5.38585 -2.2913
2857900 3.70723 -4.55717
2858000 3.61364 -3.68894
2858100 4.3563 -4.31998
2858200 2.68542 -4.6473
2858300 1.42552 -5.0947
2858400 2.31435 -1.59247
2858500 4.46803 -3.14807
2858600 6.48899 -2.91814
2858700 5.24213 -0.718896
2858800 3.80464 -6.12466
2858900 1.62476 -2.29686
2859000 -1.3076 -4.97334
2859100 3.79461 -3.40602
2859200 3.99818 -4.86129
2859300 5.16233 -2.02425
2859400 3.49238 -3.18203
2859500 4.7547 -2.59982
2859600 4.92572 -3.93271
2859700 2.1609 -4.62116
2859800 4.64341 -4.65312
2859900 3.97834 -3.21033
2860000 5.49147 -4.83382
2860100 3.96982 -5.10813
2860200 -0.278662 -1.84648
2860300 1.28054 -6.2431
2860400 3.76855 1.49919
2860500 4.94348 -2.0758
2860600 6.21104 -4.01666
2860700 6.25995 -4.98232
2860800 -1.70011 -3.26105
2860900 2.06839 -6.73153
2861000 0.629256 -3.19845
2861100 6.06366 -0.73377
2861200 4.69593 -6.64935
2861300 6.80571 -2.33098
2861400 6.42642 -3.28846
2861500 1.57256 -1.56897
2861600 1.32963 -5.83932
2861700 3.37769 -1.63273
2861800 3.44744 -7.35083
2861900 7.0551 -2.10259
2862000 3.3593 -6.54824
2862100 3.58906 -1.14863
2862200 1.08939 -4.4582
2862300 4.03549 -0.542071
2862400 1.62229 -2.59297
2862500 6.5541 -5.26515
2862600 5.46831 -3.23401
2862700 2.88786 -6.79738
2862800 2.07791 -4.18246
2862900 2.45442 -3.09469
2863000 3.12617 -4.67141
2863100 2.36774 -1.22151
2863200 4.71383 -2.37462
2863300 6.11166 -0.0928204
2863400 6.07584 -7.77131
2863500 3.45008 -2.29593
2863600 0.855411 -5.28389
2863700 1.2878 -4.66692
2863800 3.37687 -2.71229
2863900 3.08596 -4.14891
2864000 3.06487 -3.40779
2864100 5.99357 -2.09857
2864200 6.47952 -2.0983
2864300 6.06496 -7.30472
2864400 -1.17907 -1.54483
2864500 3.34249 -2.87912
2864600 0.39889 -6.3488
2864700 2.74299 -2.7051
2864800 7.11662 -3.13188
2864900 5.52437 -6.30619
2865000 6.38744 -0.363787
2865100 2.02581 -4.7064
2865200 1.25016 -5.94897
2865300 3.89843 1.74182
2865400 5.8916 -9.82541
2865500 1.46364 -2.30777
2865600 4.38423 -4.10758
2865700 4.6306 -2.17026
2865800 4.03928 -2.08143
2865900 3.36913 -5.71434
2866000 0.491739 -1.95045
2866100 3.99029 -3.80065
2866200 2.63788 -5.50692
2866300 6.91727 -1.41605
2866400 2.35348 -5.46371
2866500 4.00968 -4.93259
2866600 5.11323 -0.110647
2866700 4.55037 -5.51244
2866800 2.99796 -4.75066
2866900 2.67839 -2.35446
2867000 2.42592 -4.10446
2867100 2.34618 -2.06458
2867200 5.21079 -5.25693
2867300 3.80333 -2.48634
2867400 4.1467 -3.3297
2867500 2.67038 -0.967777
2867600 3.81741 -5.94923
2867700 2.71722 -4.02536
2867800 5.31261 -5.22697
2867900 2.94587 -3.41275
2868000 2.04134 -3.68435
2868100 2.15849 -2.86987
2868200 4.39142 -2.74806
2868300 9.56806 -5.15987
2868400 4.83627 -2.696
2868500 2.22724 -6.94053
2868600 2.08984 -1.12391
2868700 1.56916 -3.86268
2868800 3.20076 -2.23482
2868900 3.81615 -5.77377
2869000 7.00822 -4.26247
2869100 4.50823 -2.62455
2869200 0.0283935 -5.62098
2869300 5.022 -2.13846
2869400 1.44682 -3.29955
2869500 5.75566 -3.12848
2869600 4.53944 -5.75103
2869700 3.91072 -3.55583
2869800 6.51051 -3.29881
2869900 2.48128 -4.32484
2870000 0.951077 -4.32176
2870100 3.48599 -2.22066
2870200 5.90455 -7.40007
2870300 4.86 -1.87718
2870400 3.96564 -3.21704
2870500 1.91168 -4.42691
2870600 2.84568 -1.75425
2870700 6.40948 -4.12977
2870800 4.03538 -3.29933
2870900 3.72018 -4.54493
2871000 2.47514 -4.03753
2871100 -1.05115 -3.84217
2871200 5.82861 -4.18982
2871300 6.58987 -2.81955
2871400 4.50129 -4.52002
2871500 2.08457 -0.464786
2871600 4.11553 -4.91471
2871700 2.89118 -3.7251
2871800 1.60984 -5.45479
2871900 7.03618 -4.44759
2872000 2.00355 -1.03907
2872100 2.00032 -5.57704
2872200 4.36301 -4.20441
2872300 3.51931 -0.918277
2872400 6.35863 -3.97774
2872500 3.79938 -6.60195
2872600 8.81699 -5.3758
2872700 2.20897 -2.3457
2872800 0.55448 -2.24233
2872900 2.81782 -4.53492
2873000 1.84576 -3.51149
2873100 6.76574 -5.97904
2873200 3.43388 -0.377865
2873300 6.03339 -3.71334
2873400 5.02583 -6.00378
2873500 -1.24506 -1.04122
2873600 5.57851 -4.8614
2873700 2.67132 -5.85775
2873800 5.22824 -5.2451
2873900 4.25272 -4.14479
2874000 3.16584 -3.57141
2874100 3.84543 -0.0245665
2874200 3.87362 -4.67909
2874300 6.10537 -4.11428
2874400 2.16563 -3.89889
2874500 3.35244 -3.48324
2874600 2.85865 -4.021
2874700 4.46363 -4.464
2874800 6.74608 -6.2745
2874900 3.23183 -1.20225
2875000 4.83218 -4.17388
2875100 2.28148 -4.34508
2875200 2.70999 -4.07485
2875300 5.41751 -2.77814
2875400 1.64187 -5.26491
2875500 2.39141 -4.21771
2875600 5.81114 -3.29989
2875700 2.95041 -2.41308
2875800 2.40998 -4.43111
2875900 6.37006 -1.10453
2876000 3.78428 -7.57591
2876100 4.80952 -3.06903
2876200 4.43375 -3.20396
2876300 2.68146 -8.19983
2876400 1.68726 0.197965
2876500 4.73983 -6.45095
2876600 6.03847 -2.84964
2876700 6.60026 -1.94093
2876800 4.84978 -4.82774
2876900 1.48804 -5.36022
2877000 2.56265 -1.5694
2877100 2.17523 -3.44446
2877200 4.61209 -5.64748
2877300 3.63265 -3.86472
2877400 2.58627 -4.16821
2877500 3.09913 -2.23117
2877600 5.66549 -5.11206
2877700 5.44277 -3.71245
2877800 9.1764 -4.64635
2877900 2.5076 -3.59221
2878000 1.02207 -4.94775
2878100 1.07076 -6.12278
2878200 4.09765 0.140778
2878300 5.50098 -6.58468
2878400 2.42038 -2.75867
2878500 4.48224 -3.17115
2878600 6.09087 -3.22655
2878700 6.07026 -2.32248
2878800 2.72412 -4.03398
2878900 3.49512 -6.57695
2879000 2.25344 -3.62631
2879100 1.92452 -3.43757
2879200 3.33993 -5.76722
2879300 2.58896 -1.57329
2879400 5.53215 -6.70835
2879500 6.05101 0.183758
2879600 5.45267 -4.5295
2879700 4.03684 -3.83294
2879800 2.70522 -2.85211
2879900 0.774046 -3.73131
2880000 3.70677 -7.23713
2880100 4.0119 -5.10313
2880200 5.50971 -1.19131
2880300 4.31058 -7.73115
2880400 6.32742 -0.428224
2880500 5.37134 -3.72428
2880600 3.79435 -6.19715
2880700 2.27342 -0.441348
2880800 0.861868 -6.00518
2880900 3.22088 -7.96627
2881000 6.17601 0.227198
2881100 4.49046 -1.03304
2881200 2.81725 -6.7709
2881300 1.92443 -1.39582
2881400 6.1428 -5.98465
2881500 4.19606 -3.64756
2881600 2.74242 -4.52406
2881700 3.07378 -4.22991
2881800 8.02545 -5.84753
2881900 4.28939 -2.68994
2882000 1.19075 -3.8247
2882100 2.30405 -3.61154
2882200 6.10698 -3.85944
2882300 4.42576 -3.47098
2882400 2.62202 -3.30704
2882500 5.39771 -6.61731
2882600 2.41734 -2.04354
2882700 7.66526 -2.62567
2882800 1.60482 -5.67099
2882900 4.64715 -0.333592
2883000 0.908733 -8.46353
2883100 2.92129 -2.94293
2883200 4.35356 -1.64009
2883300 6.122 -6.33645
2883400 7.4254 -4.09613
2883500 3.99735 -2.3103
2883600 1.1798 -6.07749
2883700 4.28135 -3.40926
2883800 4.31417 -4.26631
2883900 0.339077 -4.06335
2884000 4.05939 -4.42992
2884100 4.64916 -2.68508
2884200 7.29669 -1.86863
2884300 3.92296 -5.30653
2884400 5.62508 -0.226127
2884500 2.18528 -8.88102
2884600 1.02606 -5.56775
2884700 3.08468 -3.89436
2884800 0.971739 -2.14231
2884900 6.23168 -6.49148
2885000 6.29306 0.2281
2885100 6.84593 -5.37367
2885200 6.02739 -4.65356
2885300 4.72252 -0.516183
2885400 -1.94469 -5.91405
2885500 2.51157 -6.14907
2885600 3.5767 -3.53286
2885700 7.31814 -7.91207
2885800 6.15409 -4.24923
2885900 2.67291 0.51071
2886000 5.54069 -3.81057
2886100 4.53855 -1.76512
2886200 3.52948 -3.8631
2886300 2.39853 -6.22361
2886400 0.844104 -5.64634
2886500 3.35996 -4.80409
2886600 4.58019 -3.11364
2886700 5.61381 -3.25139
2886800 4.33788 -2.82219
2886900 4.15122 -1.75424
2887000 5.49511 -6.60841
2887100 6.19437 -1.9399
2887200 2.97103 -7.92336
2887300 2.79141 -5.13816
2887400 -2.39839 -1.75662
2887500 7.33138 -4.14998
2887600 7.36138 -5.23326
2887700 4.90021 0.0592412
2887800 3.05535 -5.64823
2887900 0.542228 -2.73716
2888000 4.06865 -2.88375
2888100 5.42202 -6.50756
2888200 1.99902 -5.39394
2888300 3.4554 -4.98001
2888400 4.55617 -3.75733
2888500 4.86721 -2.75777
2888600 7.11883 -3.00661
2888700 5.05061 -3.68217
2888800 3.99151 -3.77475
2888900 0.993225 -5.44465
2889000 4.57698 -3.65733
2889100 4.38908 -2.34936
2889200 2.8092 -5.93229
2889300 2.60947 -3.44785
2889400 4.28894 -4.64001
2889500 4.77306 -4.56098
2889600 6.17538 -2.54928
